"nro_registro_interno","fecha_ingreso_denuncia","id_tema","subtema","id_referido_tipo","id_provincia","id_genero","edad_aparente","id_embarazada"
"2555657505","10/15/2020","1","37","1","1","1","","0"
"7594848415","10/25/2020","1","37","1","1","1","","0"
"9455848415","10/28/2020","1","37","1","1","1","62","0"
"1565848415","10/29/2020","1","37","1","1","1","","0"
"8445358415","11/20/2020","1","37","1","1","1","","0"
"3515359415","1/11/2021","1","37","1","1","1","40","0"
"7594359415","1/11/2021","1","37","1","1","1","40","0"
"3555050515","2/11/2021","1","37","1","1","1","0","0"
"7594350515","2/22/2021","1","37","1","1","1","32","0"
"2525650515","3/7/2021","1","37","1","1","1","39","0"
"8445842515","4/21/2021","1","37","1","1","1","45","0"
"2584552515","5/17/2021","1","37","1","1","1","35","0"
"1535652515","5/22/2021","1","37","1","1","1","40","0"
"4555652515","5/22/2021","1","37","1","1","1","19","0"
"1515053515","6/4/2021","1","37","1","1","1","40","0"
"6545053515","6/6/2021","1","37","1","1","1","40","0"
"8425153515","6/8/2021","1","37","1","1","1","40","0"
"8405753515","6/30/2021","1","37","1","1","1","35","0"
"505454515","7/24/2021","1","37","1","1","1","55","0"
"505454515","7/24/2021","1","37","1","1","1","32","0"
"7594845515","8/6/2021","1","37","1","1","1","50","0"
"8445945515","8/12/2021","1","37","1","1","1","45","0"
"9435055515","8/15/2021","1","37","1","1","1","0","0"
"6565255515","8/23/2021","1","37","1","1","1","50","0"
"584355515","8/24/2021","1","37","1","1","1","0","0"
"4515256515","9/27/2021","1","37","1","1","1","40","0"
"5594656515","10/11/2021","1","37","1","1","1","40","0"
"6594656515","10/11/2021","1","37","1","1","1","40","0"
"4525947515","10/23/2021","1","37","1","1","1","40","0"
"2535657515","11/16/2021","1","37","1","1","1","45","0"
"2535657515","11/16/2021","1","37","1","1","1","40","0"
"4575258425","12/10/2021","1","37","1","1","1","40","0"
"1525658425","12/22/2021","1","37","1","1","1","50","0"
"1575757505","10/22/2020","1","37","1","2","1","34","0"
"1575757505","10/22/2020","1","37","1","2","1","21","0"
"6584843515","5/28/2021","1","37","1","2","1","50","0"
"6505654505","1/17/2020","1","37","1","4","1","","0"
"545945505","2/27/2020","1","37","1","4","1","51","0"
"9465657515","11/17/2021","1","37","1","4","1","50","0"
"2584554505","1/1/2020","1","37","1","5","1","36","0"
"7565845505","2/18/2020","1","37","1","5","1","","0"
"7594846505","6/1/2020","1","37","1","5","1","","0"
"7515946505","6/20/2020","1","37","1","5","1","","0"
"5555456505","8/18/2020","1","37","1","5","1","45","0"
"6584947505","9/7/2020","1","37","1","5","1","","0"
"9405257505","9/21/2020","1","37","1","5","1","","0"
"8494357505","9/25/2020","1","37","1","5","1","","0"
"6584258415","11/13/2020","1","37","1","5","1","","0"
"8445949415","12/19/2020","1","37","1","5","1","50","0"
"7525844515","7/5/2021","1","37","1","5","1","65","0"
"9415754505","1/29/2020","1","37","1","7","1","","0"
"1535056505","7/9/2020","1","37","1","7","1","50","0"
"8484256505","8/1/2020","1","37","1","7","1","","0"
"2584356505","8/8/2020","1","37","1","7","1","","0"
"1505057505","9/11/2020","1","37","1","7","1","","0"
"1575157505","9/19/2020","1","37","1","7","1","","0"
"3575659415","1/26/2021","1","37","1","7","1","67","0"
"6594350515","2/22/2021","1","37","1","7","1","60","0"
"7515657515","11/15/2021","1","37","1","7","1","19","0"
"575657515","11/17/2021","1","37","1","7","1","43","0"
"9475948425","11/29/2021","1","37","1","7","1","50","0"
"515946505","6/19/2020","1","37","1","8","1","","0"
"6555056505","7/16/2020","1","37","1","8","1","24","0"
"6584657505","10/11/2020","1","37","1","8","1","","0"
"1584358415","11/17/2020","1","37","1","8","1","","0"
"4555949415","12/20/2020","1","37","1","8","1","50","0"
"2515846505","6/4/2020","1","37","1","9","1","","0"
"2584651515","4/12/2021","1","37","1","9","1","50","0"
"7505843515","5/28/2021","1","37","1","9","1","50","0"
"5584256515","9/26/2021","1","37","1","10","1","0","0"
"3594845505","2/9/2020","1","37","1","11","1","","0"
"4505657505","10/12/2020","1","37","1","12","1","","0"
"4505845505","2/11/2020","1","37","1","14","1","","0"
"3535845505","2/14/2020","1","37","1","14","1","","0"
"7565945505","3/1/2020","1","37","1","14","1","","0"
"1505455505","4/17/2020","1","37","1","14","1","17","0"
"7565455505","4/25/2020","1","37","1","14","1","29","0"
"1505555505","4/27/2020","1","37","1","14","1","64","0"
"3515947515","10/22/2021","1","37","1","14","1","40","0"
"4575947515","10/25/2021","1","37","1","14","1","37","0"
"584157515","10/28/2021","1","37","1","14","1","37","0"
"2525157515","10/30/2021","1","37","1","14","1","37","0"
"4505257515","11/1/2021","1","37","1","14","1","37","0"
"3515257515","11/2/2021","1","37","1","14","1","0","0"
"1555257515","11/3/2021","1","37","1","14","1","37","0"
"584757515","11/18/2021","1","37","1","14","1","0","0"
"4525757515","11/19/2021","1","37","1","14","1","25","0"
"5535948425","11/28/2021","1","37","1","14","1","37","0"
"7584358425","12/11/2021","1","37","1","14","1","30","0"
"4505155505","3/13/2020","1","37","1","15","1","45","0"
"8455946505","6/25/2020","1","37","1","15","1","","0"
"4505256505","8/2/2020","1","37","1","15","1","43","0"
"1535157505","9/17/2020","1","37","1","15","1","","0"
"9455157505","9/18/2020","1","37","1","15","1","","0"
"3594948415","10/30/2020","1","37","1","15","1","","0"
"4525751515","4/17/2021","1","37","1","15","1","40","0"
"8494943515","5/31/2021","1","37","1","15","1","45","0"
"6584558425","12/18/2021","1","37","1","15","1","54","0"
"2575555505","5/4/2020","1","37","1","16","1","","0"
"515947515","10/22/2021","1","37","1","17","1","50","0"
"1535554505","1/9/2020","1","37","1","18","1","","0"
"545654505","1/21/2020","1","37","1","18","1","","0"
"594455505","4/16/2020","1","37","1","18","1","","0"
"4584451515","4/5/2021","1","37","1","18","1","50","0"
"9484451515","4/5/2021","1","37","1","18","1","50","0"
"575152515","5/4/2021","1","37","1","18","1","39","0"
"6525943515","6/1/2021","1","37","1","18","1","60","0"
"3545455515","8/30/2021","1","37","1","20","1","22","0"
"3545455515","8/30/2021","1","37","1","20","1","35","0"
"9445455515","8/30/2021","1","37","1","20","1","22","0"
"9445455515","8/30/2021","1","37","1","20","1","35","0"
"9415156505","7/24/2020","1","37","1","22","1","19","0"
"505656505","8/24/2020","1","37","1","22","1","","0"
"505656505","8/24/2020","1","37","1","22","1","","0"
"7545656505","8/26/2020","1","37","1","22","1","","0"
"6565458415","11/26/2020","1","37","1","22","1","","0"
"2545558415","12/1/2020","1","37","1","22","1","40","0"
"8465948415","11/2/2020","1","37","1","23","1","","0"
"1505158415","11/9/2020","1","37","1","23","1","","0"
"9415356505","8/11/2020","1","37","1","25","1","43","0"
"3555153515","6/10/2021","1","37","1","25","1","25","0"
"6584453515","6/19/2021","1","37","1","25","1","30","0"
"8484453515","6/19/2021","1","37","1","25","1","40","0"
"2525554505","1/7/2020","1","37","1","26","1","","0"
"525554505","1/7/2020","1","37","1","26","1","50","0"
"7545554505","1/10/2020","1","37","1","26","1","","0"
"3515654505","1/18/2020","1","37","1","26","1","","0"
"2545654505","1/21/2020","1","37","1","26","1","","0"
"2545654505","1/21/2020","1","37","1","26","1","","0"
"9455654505","1/22/2020","1","37","1","26","1","","0"
"7565654505","1/24/2020","1","37","1","26","1","","0"
"7575654505","1/25/2020","1","37","1","26","1","","0"
"7575654505","1/25/2020","1","37","1","26","1","","0"
"2525754505","1/31/2020","1","37","1","26","1","","0"
"7545754505","2/3/2020","1","37","1","26","1","","0"
"7545754505","2/3/2020","1","37","1","26","1","","0"
"7545754505","2/3/2020","1","37","1","26","1","","0"
"5584845505","2/8/2020","1","37","1","26","1","","0"
"7594845505","2/10/2020","1","37","1","26","1","","0"
"3545945505","2/27/2020","1","37","1","26","1","","0"
"3545945505","2/27/2020","1","37","1","26","1","","0"
"7555945505","2/28/2020","1","37","1","26","1","","0"
"7555945505","2/28/2020","1","37","1","26","1","","0"
"4594055505","3/4/2020","1","37","1","26","1","","0"
"1565055505","3/10/2020","1","37","1","26","1","","0"
"2565055505","3/10/2020","1","37","1","26","1","","0"
"1515155505","3/13/2020","1","37","1","26","1","","0"
"515155505","3/13/2020","1","37","1","26","1","","0"
"3515155505","3/14/2020","1","37","1","26","1","35","0"
"5545155505","3/18/2020","1","37","1","26","1","","0"
"5545155505","3/18/2020","1","37","1","26","1","","0"
"5545155505","3/18/2020","1","37","1","26","1","","0"
"7545155505","3/18/2020","1","37","1","26","1","","0"
"6535255505","3/28/2020","1","37","1","26","1","","0"
"2575255505","4/3/2020","1","37","1","26","1","","0"
"8415355505","4/7/2020","1","37","1","26","1","70","0"
"5515355505","4/8/2020","1","37","1","26","1","","0"
"1575355505","4/13/2020","1","37","1","26","1","","0"
"1575355505","4/13/2020","1","37","1","26","1","","0"
"8405455505","4/17/2020","1","37","1","26","1","30","0"
"6545455505","4/22/2020","1","37","1","26","1","","0"
"1505555505","4/27/2020","1","37","1","26","1","20","0"
"1525555505","4/28/2020","1","37","1","26","1","21","0"
"6515555505","4/28/2020","1","37","1","26","1","","0"
"9425555505","4/28/2020","1","37","1","26","1","","0"
"4594655505","5/8/2020","1","37","1","26","1","","0"
"2535655505","5/12/2020","1","37","1","26","1","","0"
"9475655505","5/17/2020","1","37","1","26","1","","0"
"8405755505","5/19/2020","1","37","1","26","1","","0"
"5545755505","5/25/2020","1","37","1","26","1","","0"
"6515846505","6/4/2020","1","37","1","26","1","","0"
"6525946505","6/23/2020","1","37","1","26","1","","0"
"4555946505","6/26/2020","1","37","1","26","1","","0"
"5555056505","7/15/2020","1","37","1","26","1","","0"
"5555056505","7/15/2020","1","37","1","26","1","","0"
"5555056505","7/15/2020","1","37","1","26","1","","0"
"584156505","7/20/2020","1","37","1","26","1","","0"
"8405156505","7/22/2020","1","37","1","26","1","","0"
"7515156505","7/25/2020","1","37","1","26","1","","0"
"7515156505","7/25/2020","1","37","1","26","1","","0"
"8445156505","7/29/2020","1","37","1","26","1","","0"
"9455156505","7/30/2020","1","37","1","26","1","","0"
"565156505","7/31/2020","1","37","1","26","1","27","0"
"565156505","7/31/2020","1","37","1","26","1","24","0"
"6525256505","8/4/2020","1","37","1","26","1","","0"
"6525256505","8/4/2020","1","37","1","26","1","","0"
"6525256505","8/4/2020","1","37","1","26","1","","0"
"7535256505","8/4/2020","1","37","1","26","1","","0"
"9475256505","8/7/2020","1","37","1","26","1","","0"
"1584556505","8/20/2020","1","37","1","26","1","","0"
"2545556505","8/22/2020","1","37","1","26","1","","0"
"6584656505","8/24/2020","1","37","1","26","1","","0"
"7594756505","8/28/2020","1","37","1","26","1","","0"
"9405756505","8/29/2020","1","37","1","26","1","","0"
"9494847505","9/1/2020","1","37","1","26","1","","0"
"1525847505","9/3/2020","1","37","1","26","1","","0"
"3575057505","9/14/2020","1","37","1","26","1","","0"
"4515157505","9/16/2020","1","37","1","26","1","","0"
"6515157505","9/16/2020","1","37","1","26","1","","0"
"3525157505","9/17/2020","1","37","1","26","1","22","0"
"4555357505","9/29/2020","1","37","1","26","1","","0"
"2515457505","10/2/2020","1","37","1","26","1","","0"
"515557505","10/7/2020","1","37","1","26","1","","0"
"5535557505","10/8/2020","1","37","1","26","1","33","0"
"3594657505","10/12/2020","1","37","1","26","1","45","0"
"5555657505","10/15/2020","1","37","1","26","1","45","0"
"2525848415","10/26/2020","1","37","1","26","1","","0"
"2525848415","10/26/2020","1","37","1","26","1","","0"
"5535848415","10/27/2020","1","37","1","26","1","","0"
"7565848415","10/29/2020","1","37","1","26","1","","0"
"9405948415","10/30/2020","1","37","1","26","1","20","0"
"2505948415","10/31/2020","1","37","1","26","1","","0"
"9484258415","11/13/2020","1","37","1","26","1","","0"
"9455558415","12/1/2020","1","37","1","26","1","50","0"
"7525658415","12/4/2020","1","37","1","26","1","","0"
"1505758415","12/8/2020","1","37","1","26","1","","0"
"505758415","12/8/2020","1","37","1","26","1","","0"
"8455849415","12/16/2020","1","37","1","26","1","45","0"
"594949415","12/17/2020","1","37","1","26","1","0","0"
"2594159415","12/28/2020","1","37","1","26","1","30","0"
"8415159415","12/29/2020","1","37","1","26","1","37","0"
"2584259415","1/3/2021","1","37","1","26","1","0","0"
"525259415","1/6/2021","1","37","1","26","1","75","0"
"525259415","1/6/2021","1","37","1","26","1","73","0"
"1565259415","1/8/2021","1","37","1","26","1","40","0"
"5515459415","1/15/2021","1","37","1","26","1","30","0"
"6525459415","1/15/2021","1","37","1","26","1","40","0"
"9425459415","1/15/2021","1","37","1","26","1","40","0"
"7545759415","1/29/2021","1","37","1","26","1","0","0"
"6594940515","2/4/2021","1","37","1","26","1","50","0"
"8494050515","2/8/2021","1","37","1","26","1","0","0"
"2545550515","3/4/2021","1","37","1","26","1","30","0"
"2545550515","3/4/2021","1","37","1","26","1","0","0"
"5555550515","3/5/2021","1","37","1","26","1","60","0"
"7565550515","3/5/2021","1","37","1","26","1","34","0"
"7565650515","3/9/2021","1","37","1","26","1","50","0"
"2594750515","3/10/2021","1","37","1","26","1","0","0"
"3575750515","3/13/2021","1","37","1","26","1","65","0"
"4575750515","3/13/2021","1","37","1","26","1","52","0"
"8455841515","3/16/2021","1","37","1","26","1","50","0"
"2535051515","3/22/2021","1","37","1","26","1","40","0"
"6515251515","3/29/2021","1","37","1","26","1","40","0"
"2525451515","4/7/2021","1","37","1","26","1","35","0"
"1555651515","4/15/2021","1","37","1","26","1","27","0"
"1555651515","4/15/2021","1","37","1","26","1","0","0"
"1505751515","4/16/2021","1","37","1","26","1","40","0"
"1545751515","4/18/2021","1","37","1","26","1","41","0"
"5565751515","4/19/2021","1","37","1","26","1","30","0"
"8415942515","4/24/2021","1","37","1","26","1","43","0"
"9484052515","4/26/2021","1","37","1","26","1","50","0"
"3584052515","4/27/2021","1","37","1","26","1","50","0"
"4535252515","5/7/2021","1","37","1","26","1","50","0"
"545252515","5/7/2021","1","37","1","26","1","32","0"
"3565552515","5/19/2021","1","37","1","26","1","30","0"
"3584652515","5/20/2021","1","37","1","26","1","0","0"
"6575552515","5/20/2021","1","37","1","26","1","0","0"
"4505652515","5/21/2021","1","37","1","26","1","50","0"
"6505652515","5/21/2021","1","37","1","26","1","50","0"
"6535752515","5/26/2021","1","37","1","26","1","14","0"
"8415053515","6/4/2021","1","37","1","26","1","40","0"
"1515253515","6/12/2021","1","37","1","26","1","19","0"
"1565253515","6/14/2021","1","37","1","26","1","40","0"
"8484453515","6/19/2021","1","37","1","26","1","35","0"
"2555653515","6/28/2021","1","37","1","26","1","50","0"
"8455753515","7/2/2021","1","37","1","26","1","50","0"
"5594944515","7/7/2021","1","37","1","26","1","0","0"
"5575154515","7/15/2021","1","37","1","26","1","55","0"
"4555254515","7/18/2021","1","37","1","26","1","40","0"
"1575354515","7/22/2021","1","37","1","26","1","50","0"
"3575354515","7/23/2021","1","37","1","26","1","30","0"
"4535554515","7/29/2021","1","37","1","26","1","45","0"
"3555754515","8/5/2021","1","37","1","26","1","75","0"
"7545754515","8/5/2021","1","37","1","26","1","35","0"
"5565945515","8/13/2021","1","37","1","26","1","70","0"
"3505155515","8/18/2021","1","37","1","26","1","33","0"
"3535155515","8/19/2021","1","37","1","26","1","0","0"
"4535155515","8/19/2021","1","37","1","26","1","50","0"
"9455255515","8/23/2021","1","37","1","26","1","40","0"
"9455255515","8/23/2021","1","37","1","26","1","30","0"
"9455255515","8/23/2021","1","37","1","26","1","30","0"
"6575255515","8/24/2021","1","37","1","26","1","55","0"
"3525355515","8/25/2021","1","37","1","26","1","0","0"
"9445355515","8/26/2021","1","37","1","26","1","36","0"
"2575355515","8/27/2021","1","37","1","26","1","40","0"
"2575355515","8/27/2021","1","37","1","26","1","35","0"
"6594455515","8/27/2021","1","37","1","26","1","50","0"
"4594655515","9/4/2021","1","37","1","26","1","20","0"
"4594655515","9/4/2021","1","37","1","26","1","20","0"
"5515755515","9/8/2021","1","37","1","26","1","30","0"
"5515755515","9/8/2021","1","37","1","26","1","30","0"
"6565755515","9/9/2021","1","37","1","26","1","22","0"
"6525056515","9/19/2021","1","37","1","26","1","60","0"
"7525056515","9/19/2021","1","37","1","26","1","60","0"
"8435056515","9/19/2021","1","37","1","26","1","55","0"
"3555056515","9/20/2021","1","37","1","26","1","30","0"
"7535056515","9/20/2021","1","37","1","26","1","45","0"
"8445056515","9/20/2021","1","37","1","26","1","40","0"
"9475056515","9/21/2021","1","37","1","26","1","50","0"
"1575156515","9/25/2021","1","37","1","26","1","40","0"
"565156515","9/25/2021","1","37","1","26","1","50","0"
"9465156515","9/25/2021","1","37","1","26","1","50","0"
"1525256515","9/27/2021","1","37","1","26","1","50","0"
"1525256515","9/27/2021","1","37","1","26","1","25","0"
"9445256515","9/28/2021","1","37","1","26","1","60","0"
"575256515","9/29/2021","1","37","1","26","1","0","0"
"3584556515","10/7/2021","1","37","1","26","1","30","0"
"1545556515","10/8/2021","1","37","1","26","1","0","0"
"505656515","10/11/2021","1","37","1","26","1","50","0"
"8484656515","10/11/2021","1","37","1","26","1","40","0"
"4505656515","10/12/2021","1","37","1","26","1","0","0"
"4505656515","10/12/2021","1","37","1","26","1","0","0"
"1594847515","10/19/2021","1","37","1","26","1","0","0"
"4525847515","10/19/2021","1","37","1","26","1","29","0"
"7555847515","10/21/2021","1","37","1","26","1","50","0"
"1565947515","10/25/2021","1","37","1","26","1","0","0"
"1565947515","10/25/2021","1","37","1","26","1","0","0"
"6555057515","10/27/2021","1","37","1","26","1","35","0"
"6565057515","10/28/2021","1","37","1","26","1","40","0"
"4555257515","11/3/2021","1","37","1","26","1","50","0"
"9445357515","11/6/2021","1","37","1","26","1","65","0"
"7505457515","11/8/2021","1","37","1","26","1","33","0"
"7505457515","11/8/2021","1","37","1","26","1","37","0"
"7505457515","11/8/2021","1","37","1","26","1","70","0"
"4565457515","11/10/2021","1","37","1","26","1","21","0"
"8455557515","11/13/2021","1","37","1","26","1","0","0"
"9415657515","11/15/2021","1","37","1","26","1","40","0"
"584757515","11/18/2021","1","37","1","26","1","0","0"
"5515948425","11/27/2021","1","37","1","26","1","35","0"
"5584058425","11/29/2021","1","37","1","26","1","50","0"
"3525058425","12/1/2021","1","37","1","26","1","25","0"
"2594158425","12/4/2021","1","37","1","26","1","40","0"
"575458425","12/17/2021","1","37","1","26","1","30","0"
"6515558425","12/19/2021","1","37","1","26","1","50","0"
"535758425","12/28/2021","1","37","1","26","1","0","0"
"8445758425","12/28/2021","1","37","1","26","1","0","0"
"9494849425","12/30/2021","1","37","1","26","1","33","0"
"5555055505","3/9/2020","1","37","1","1","4","","0"
"6535355505","4/10/2020","1","37","1","1","4","43","0"
"6535946505","6/24/2020","1","37","1","1","4","","0"
"6575946505","6/30/2020","1","37","1","1","4","","0"
"1555755505","5/26/2020","1","37","1","26","4","","0"
"7535157505","9/17/2020","1","37","1","26","4","","0"
"8455357505","9/29/2020","1","37","1","26","4","","0"
"3525053515","6/5/2021","1","37","1","26","4","50","0"
"5555653515","6/29/2021","1","37","1","26","4","35","0"
"7555653515","6/29/2021","1","37","1","26","4","35","0"
"1584355515","8/24/2021","1","37","1","26","4","45","0"
"1555755505","5/26/2020","1","37","1","26","5","","0"
"4515250515","2/18/2021","1","37","1","26","5","50","0"
"8455557515","11/13/2021","1","37","1","26","5","0","0"
"7505849415","12/14/2020","1","37","1","14","6","45","0"
"7565849415","12/16/2020","1","37","1","14","6","0","0"
"5584946515","9/14/2021","1","37","1","14","6","48","0"
"9425259415","1/6/2021","1","37","1","26","6","40","0"
"6594940515","2/4/2021","1","37","1","26","6","40","0"
"9405554505","1/3/2020","1","37","1","1","7","","0"
"8455754505","2/3/2020","1","37","1","1","7","","0"
"5505155505","3/13/2020","1","37","1","1","7","","0"
"3555056505","7/15/2020","1","37","1","1","7","","0"
"7555156505","7/31/2020","1","37","1","1","7","","0"
"3594457505","10/2/2020","1","37","1","1","7","","0"
"7525849415","12/14/2020","1","37","1","1","7","40","0"
"4505949415","12/17/2020","1","37","1","1","7","0","0"
"4525750515","3/11/2021","1","37","1","1","7","62","0"
"594555515","8/31/2021","1","37","1","1","7","32","0"
"4515156515","9/23/2021","1","37","1","1","7","43","0"
"2555555505","5/2/2020","1","37","1","3","7","","0"
"1594057505","9/11/2020","1","37","1","5","7","","0"
"6555557505","10/9/2020","1","37","1","5","7","","0"
"9425052515","4/28/2021","1","37","1","5","7","0","0"
"3505254515","7/16/2021","1","37","1","5","7","60","0"
"8405254515","7/16/2021","1","37","1","5","7","60","0"
"4565656505","8/27/2020","1","37","1","7","7","","0"
"3565256515","9/29/2021","1","37","1","11","7","0","0"
"1525754505","1/31/2020","1","37","1","14","7","","0"
"4505845505","2/11/2020","1","37","1","14","7","40","0"
"9435655505","5/12/2020","1","37","1","14","7","","0"
"2565359415","1/13/2021","1","37","1","14","7","0","0"
"1515253515","6/12/2021","1","37","1","14","7","45","0"
"594455505","4/16/2020","1","37","1","18","7","","0"
"594455505","4/16/2020","1","37","1","18","7","","0"
"7515758425","12/27/2021","1","37","1","18","7","50","0"
"5525259415","1/6/2021","1","37","1","22","7","0","0"
"6505844515","7/4/2021","1","37","1","22","7","0","0"
"9455554505","1/10/2020","1","37","1","26","7","","0"
"7545754505","2/3/2020","1","37","1","26","7","","0"
"7545754505","2/3/2020","1","37","1","26","7","","0"
"9465055505","3/10/2020","1","37","1","26","7","","0"
"535155505","3/16/2020","1","37","1","26","7","","0"
"6555555505","5/2/2020","1","37","1","26","7","","0"
"5565655505","5/16/2020","1","37","1","26","7","","0"
"7515946505","6/20/2020","1","37","1","26","7","","0"
"584256505","8/1/2020","1","37","1","26","7","","0"
"5594356505","8/9/2020","1","37","1","26","7","","0"
"6515356505","8/12/2020","1","37","1","26","7","","0"
"7505656505","8/24/2020","1","37","1","26","7","","0"
"6545656505","8/26/2020","1","37","1","26","7","","0"
"565257505","9/24/2020","1","37","1","26","7","","0"
"8455948415","11/2/2020","1","37","1","26","7","","0"
"545058415","11/6/2020","1","37","1","26","7","","0"
"545058415","11/6/2020","1","37","1","26","7","","0"
"5594258415","11/13/2020","1","37","1","26","7","","0"
"545358415","11/20/2020","1","37","1","26","7","","0"
"5594658415","12/3/2020","1","37","1","26","7","","0"
"5594658415","12/3/2020","1","37","1","26","7","","0"
"535849415","12/15/2020","1","37","1","26","7","45","0"
"2505949415","12/17/2020","1","37","1","26","7","50","0"
"4525949415","12/19/2020","1","37","1","26","7","42","0"
"8484259415","1/3/2021","1","37","1","26","7","0","0"
"525259415","1/6/2021","1","37","1","26","7","60","0"
"7555459415","1/17/2021","1","37","1","26","7","0","0"
"3555050515","2/11/2021","1","37","1","26","7","0","0"
"6584450515","2/25/2021","1","37","1","26","7","0","0"
"5575750515","3/13/2021","1","37","1","26","7","40","0"
"3505941515","3/18/2021","1","37","1","26","7","0","0"
"3565051515","3/24/2021","1","37","1","26","7","0","0"
"4525151515","3/26/2021","1","37","1","26","7","50","0"
"1555651515","4/15/2021","1","37","1","26","7","0","0"
"8494942515","4/23/2021","1","37","1","26","7","45","0"
"1594843515","5/28/2021","1","37","1","26","7","0","0"
"2525843515","5/29/2021","1","37","1","26","7","30","0"
"6515943515","6/1/2021","1","37","1","26","7","50","0"
"6515153515","6/8/2021","1","37","1","26","7","51","0"
"4555153515","6/10/2021","1","37","1","26","7","0","0"
"4555153515","6/10/2021","1","37","1","26","7","0","0"
"565153515","6/10/2021","1","37","1","26","7","50","0"
"7525253515","6/13/2021","1","37","1","26","7","60","0"
"9484353515","6/15/2021","1","37","1","26","7","0","0"
"2545653515","6/28/2021","1","37","1","26","7","50","0"
"2545653515","6/28/2021","1","37","1","26","7","25","0"
"4584753515","6/30/2021","1","37","1","26","7","40","0"
"1525753515","7/1/2021","1","37","1","26","7","38","0"
"1525753515","7/1/2021","1","37","1","26","7","0","0"
"4525753515","7/1/2021","1","37","1","26","7","0","0"
"9435154515","7/13/2021","1","37","1","26","7","90","0"
"7565154515","7/15/2021","1","37","1","26","7","50","0"
"7565154515","7/15/2021","1","37","1","26","7","0","0"
"1505254515","7/16/2021","1","37","1","26","7","0","0"
"8465354515","7/22/2021","1","37","1","26","7","0","0"
"1575554515","7/30/2021","1","37","1","26","7","0","0"
"8494845515","8/6/2021","1","37","1","26","7","40","0"
"8425845515","8/7/2021","1","37","1","26","7","30","0"
"5584945515","8/10/2021","1","37","1","26","7","0","0"
"5584945515","8/10/2021","1","37","1","26","7","0","0"
"594055515","8/13/2021","1","37","1","26","7","0","0"
"584155515","8/17/2021","1","37","1","26","7","55","0"
"525355515","8/25/2021","1","37","1","26","7","0","0"
"4535355515","8/26/2021","1","37","1","26","7","0","0"
"7525555515","9/1/2021","1","37","1","26","7","0","0"
"7525555515","9/1/2021","1","37","1","26","7","0","0"
"505755515","9/7/2021","1","37","1","26","7","0","0"
"2535755515","9/8/2021","1","37","1","26","7","0","0"
"4565755515","9/9/2021","1","37","1","26","7","50","0"
"1575946515","9/17/2021","1","37","1","26","7","0","0"
"9484156515","9/22/2021","1","37","1","26","7","26","0"
"9484156515","9/22/2021","1","37","1","26","7","0","0"
"7594156515","9/23/2021","1","37","1","26","7","42","0"
"7594156515","9/23/2021","1","37","1","26","7","18","0"
"7594156515","9/23/2021","1","37","1","26","7","19","0"
"9405156515","9/23/2021","1","37","1","26","7","0","0"
"6535156515","9/24/2021","1","37","1","26","7","65","0"
"6535156515","9/24/2021","1","37","1","26","7","0","0"
"6535256515","9/28/2021","1","37","1","26","7","0","0"
"8415356515","10/1/2021","1","37","1","26","7","26","0"
"4584556515","10/7/2021","1","37","1","26","7","40","0"
"2594656515","10/11/2021","1","37","1","26","7","0","0"
"2594656515","10/11/2021","1","37","1","26","7","0","0"
"2594656515","10/11/2021","1","37","1","26","7","0","0"
"2505656515","10/12/2021","1","37","1","26","7","0","0"
"505357515","11/5/2021","1","37","1","26","7","40","0"
"8445657515","11/16/2021","1","37","1","26","7","0","0"
"8445657515","11/16/2021","1","37","1","26","7","0","0"
"1555657515","11/17/2021","1","37","1","26","7","0","0"
"6575657515","11/18/2021","1","37","1","26","7","0","0"
"6575657515","11/18/2021","1","37","1","26","7","0","0"
"6575657515","11/18/2021","1","37","1","26","7","0","0"
"525848425","11/23/2021","1","37","1","26","7","0","0"
"525848425","11/23/2021","1","37","1","26","7","0","0"
"7575848425","11/25/2021","1","37","1","26","7","0","0"
"7575848425","11/25/2021","1","37","1","26","7","17","0"
"5584058425","11/29/2021","1","37","1","26","7","50","0"
"7505058425","11/30/2021","1","37","1","26","7","0","0"
"4535058425","12/1/2021","1","37","1","26","7","0","0"
"8455058425","12/2/2021","1","37","1","26","7","0","0"
"8455058425","12/2/2021","1","37","1","26","7","0","0"
"6575058425","12/3/2021","1","37","1","26","7","0","0"
"6575058425","12/3/2021","1","37","1","26","7","0","0"
"4584458425","12/14/2021","1","37","1","26","7","0","0"
"7584458425","12/14/2021","1","37","1","26","7","0","0"
"2515458425","12/15/2021","1","37","1","26","7","0","0"
"5515458425","12/15/2021","1","37","1","26","7","60","0"
"1565458425","12/17/2021","1","37","1","26","7","0","0"
"8405558425","12/19/2021","1","37","1","26","7","66","0"
"2525658425","12/22/2021","1","37","1","26","7","70","0"
"7525658425","12/23/2021","1","37","1","26","7","0","0"
"1555658425","12/24/2021","1","37","1","26","7","30","0"
"5594654505","1/16/2020","1","37","2","1","2","","0"
"4535654505","1/21/2020","1","37","2","1","2","","0"
"3555654505","1/23/2020","1","37","2","1","2","37","0"
"4555654505","1/23/2020","1","37","2","1","2","","0"
"8465654505","1/23/2020","1","37","2","1","2","","0"
"3545754505","2/2/2020","1","37","2","1","2","","0"
"9415845505","2/11/2020","1","37","2","1","2","","0"
"3555845505","2/17/2020","1","37","2","1","2","","0"
"6555945505","2/28/2020","1","37","2","1","2","11","0"
